sale_price,living_area,bedrooms,house_age,overall_quality,overall_condition,lot_area,full_bath,neighborhood,year_built,year_sold
93000,1124,3,52,5,5,8335,1,Edwards,1954,2006
91500,1456,4,58,5,3,7585,1,Edwards,1948,2006
180000,1298,3,21,6,5,11200,2,SawyerW,1985,2006
209000,2559,4,17,6,4,12128,2,SawyerW,1989,2006
215000,1911,3,13,8,5,9554,2,SawyerW,1993,2006
224500,1440,2,13,6,8,9069,2,SawyerW,1993,2006
229800,1876,3,1,7,5,11003,2,CollgCr,2005,2006
183600,1208,2,1,7,5,7488,2,CollgCr,2005,2006
194000,1220,2,0,7,5,7406,2,CollgCr,2006,2006
193879,1294,2,0,7,5,6762,2,CollgCr,2006,2006
221500,1614,3,1,7,5,11210,2,CollgCr,2005,2006
204900,1498,2,0,7,5,8990,2,CollgCr,2006,2006
239799,1962,3,0,7,5,8760,2,CollgCr,2006,2006
233555,1846,3,0,6,5,13377,2,CollgCr,2006,2006
260000,1734,3,1,7,5,11645,2,CollgCr,2005,2006
294900,1590,2,1,8,5,11645,2,CollgCr,2005,2006
209700,1809,3,1,7,5,10984,2,CollgCr,2005,2006
225000,1614,3,1,7,5,9316,2,CollgCr,2005,2006
181000,1596,3,1,7,5,9316,2,CollgCr,2005,2006
220000,1915,3,14,8,5,10041,2,SawyerW,1992,2006
190000,1582,4,42,5,5,36500,2,ClearCr,1964,2006
180000,988,1,37,6,5,21453,1,ClearCr,1969,2006
280000,1533,2,31,7,5,70761,2,ClearCr,1975,2006
158900,1388,3,38,6,5,12000,2,ClearCr,1968,2006
148000,914,2,10,5,5,8846,1,CollgCr,1996,2006
145000,1100,3,10,5,6,13015,1,CollgCr,1996,2006
187000,1499,3,11,6,5,12438,2,CollgCr,1995,2006
193000,1425,3,8,7,5,8685,2,CollgCr,1998,2006
156000,990,3,11,5,5,13568,1,CollgCr,1995,2006
235000,1525,3,6,7,5,9100,2,CollgCr,2000,2006
217000,1494,3,9,6,5,9236,2,CollgCr,1997,2006
214000,1588,3,7,7,5,10264,2,CollgCr,1999,2006
196000,1749,3,7,7,5,9272,2,CollgCr,1999,2006
217000,1779,3,7,7,5,13426,2,CollgCr,1999,2006
200000,1861,3,4,7,5,13450,2,CollgCr,2002,2006
192500,1776,3,4,7,5,14006,2,CollgCr,2002,2006
205000,1541,3,5,7,5,13704,2,CollgCr,2001,2006
132500,954,3,30,5,5,10780,1,CollgCr,1976,2006
157500,1388,3,29,6,6,8340,1,CollgCr,1977,2006
174000,1282,3,28,6,6,10385,2,CollgCr,1978,2006
128500,971,3,37,5,6,9920,1,CollgCr,1969,2006
128500,864,3,34,5,7,9560,1,CollgCr,1972,2006
149900,894,3,34,5,7,9800,1,CollgCr,1972,2006
119900,864,3,34,5,8,7200,1,CollgCr,1972,2006
137000,1320,3,13,6,5,3612,2,Landmrk,1993,2006
255000,1989,3,4,8,5,11367,2,CollgCr,2002,2006
222000,1762,3,4,7,5,9930,2,CollgCr,2002,2006
214000,1755,3,7,6,5,9468,2,CollgCr,1999,2006
220000,1358,1,4,8,5,11088,1,CollgCr,2002,2006
275000,1787,3,5,8,5,14781,2,CollgCr,2001,2006
197000,1909,4,4,7,5,8726,2,CollgCr,2002,2006
230000,1654,3,4,7,5,8125,2,CollgCr,2002,2006
268500,2214,3,7,8,5,10566,2,CollgCr,1999,2006
210900,2049,4,10,7,5,21533,2,CollgCr,1996,2006
227000,1939,3,8,7,5,11250,2,CollgCr,1998,2006
237000,1995,4,11,7,5,11250,2,CollgCr,1995,2006
274300,2097,3,8,7,6,9750,2,CollgCr,1998,2006
216837,1836,3,2,7,5,9100,2,CollgCr,2004,2006
133000,848,1,3,6,5,4435,1,CollgCr,2003,2006
155900,848,1,2,6,5,4435,1,CollgCr,2004,2006
233230,1919,3,0,8,5,15611,2,CollgCr,2006,2006
207000,1390,3,3,7,5,8810,2,CollgCr,2003,2006
195000,1948,4,2,7,5,12393,2,CollgCr,2004,2006
200000,1700,3,3,6,5,9135,2,CollgCr,2003,2006
203160,1737,3,0,7,5,8581,2,CollgCr,2006,2006
195800,1611,3,1,7,5,8400,2,CollgCr,2005,2006
212900,1552,3,1,7,5,10084,2,CollgCr,2005,2006
196500,1720,3,2,7,5,11645,2,CollgCr,2004,2006
198000,1336,3,1,7,5,8772,2,CollgCr,2005,2006
173900,1500,3,1,6,5,8846,2,CollgCr,2005,2006
163990,1456,3,1,6,5,8461,2,CollgCr,2005,2006
164990,1310,3,1,7,5,8767,2,CollgCr,2005,2006
98000,1436,3,96,4,6,8777,2,Edwards,1910,2006
149900,1466,3,47,5,4,17755,1,Edwards,1959,2006
102000,1220,2,55,4,5,8877,1,Edwards,1951,2006
127500,1012,4,31,6,5,7840,2,Edwards,1975,2006
127500,980,4,31,6,5,9400,2,Edwards,1975,2006
119900,1176,2,37,5,4,16133,1,Edwards,1969,2006
196500,1724,3,3,7,5,7162,2,Edwards,2003,2006
117250,914,2,4,6,5,8050,1,Edwards,2002,2006
229000,2314,3,3,7,5,11060,2,Edwards,2003,2006
145000,1072,2,1,5,5,3675,1,Edwards,2005,2006
140000,1072,2,1,6,5,3675,2,Edwards,2005,2006
142500,1072,2,1,6,5,3675,1,Edwards,2005,2006
134000,1709,3,2,7,5,2522,2,Edwards,2004,2006
130000,1709,3,2,7,5,2522,2,Edwards,2004,2006
130000,1709,3,2,6,5,2522,2,Edwards,2004,2006
137500,1709,3,2,7,5,2522,2,Edwards,2004,2006
130000,1708,3,2,7,5,3363,2,Edwards,2004,2006
97900,936,3,58,4,7,6956,1,Edwards,1948,2006
92000,1338,3,91,6,3,7822,2,Edwards,1915,2006
107000,1669,4,82,4,5,8707,1,Edwards,1924,2006
81000,1184,5,96,5,3,8410,1,Edwards,1910,2006
104900,1221,4,82,5,7,9738,1,Edwards,1924,2006
115000,864,2,51,5,7,8172,1,Edwards,1955,2006
125000,1482,3,52,4,4,16012,2,Edwards,1954,2006
116000,1250,3,88,5,7,8248,1,Edwards,1918,2006
83000,1414,3,84,4,4,8248,1,Edwards,1922,2006
118500,2230,5,94,4,5,6204,1,SWISU,1912,2006
35000,498,1,84,2,3,8088,1,Edwards,1922,2006
121000,1273,3,96,4,7,11388,1,Edwards,1910,2006
160000,1928,5,90,5,8,7082,2,SWISU,1916,2006
140000,1595,2,66,6,5,8400,1,SWISU,1940,2006
137000,1551,3,68,5,5,10890,2,SWISU,1938,2006
128000,1340,3,61,6,6,6430,1,SWISU,1945,2006
160000,1479,3,80,7,8,7000,1,SWISU,1926,2006
138887,1784,4,92,5,5,13132,1,Crawfor,1914,2006
149000,1510,3,86,6,8,4899,1,SWISU,1920,2006
102000,1522,4,80,5,5,6000,2,SWISU,1926,2006
167000,1636,4,87,7,8,9399,1,Crawfor,1919,2006
200100,1802,4,86,7,6,7588,1,Crawfor,1920,2006
131000,1465,3,67,5,5,10164,2,SWISU,1939,2006
112000,1288,4,65,5,4,6191,1,SWISU,1941,2006
140000,1717,3,91,7,5,9550,1,Crawfor,1915,2006
195000,1550,3,86,6,5,21780,1,Crawfor,1920,2006
230000,1517,3,77,8,7,11435,1,Crawfor,1929,2006
194000,1717,2,66,5,6,12400,1,Crawfor,1940,2006
137500,1180,2,84,4,5,11600,1,Crawfor,1922,2006
250000,2057,3,70,7,7,11500,1,Crawfor,1936,2006
218000,1671,4,77,7,7,8170,2,Crawfor,1929,2006
239000,2345,4,74,6,8,16560,2,Crawfor,1932,2006
199500,1609,3,74,7,7,12320,1,Crawfor,1932,2006
210000,1801,3,76,6,7,14210,1,Crawfor,1930,2006
230000,1811,2,50,6,7,14115,1,Crawfor,1956,2006
217500,1647,3,29,5,6,12984,2,Crawfor,1977,2006
257000,2315,4,56,5,7,15600,2,Crawfor,1950,2006
157000,1336,2,53,5,5,15750,1,Crawfor,1953,2006
223000,1844,3,37,6,5,16381,2,Crawfor,1969,2006
102000,976,2,64,5,6,7288,1,IDOTRR,1942,2006
145400,1285,3,80,6,7,7000,1,IDOTRR,1926,2006
72000,672,2,81,4,4,8534,1,IDOTRR,1925,2006
85000,641,2,81,4,6,7030,1,IDOTRR,1925,2006
106500,951,2,70,4,6,8765,1,IDOTRR,1936,2006
139000,1638,4,49,6,5,9060,2,IDOTRR,1957,2006
108000,1336,3,86,4,6,11040,1,IDOTRR,1920,2006
51689,729,2,61,3,5,12366,1,IDOTRR,1945,2006
35311,480,1,57,2,3,9000,0,IDOTRR,1949,2006
115000,1396,4,55,5,6,9000,2,IDOTRR,1951,2006
78000,936,2,90,3,5,8520,1,IDOTRR,1916,2006
375000,1778,2,1,8,5,5748,2,Crawfor,2005,2006
300000,1646,2,2,8,5,3842,2,Crawfor,2004,2006
242500,1625,3,27,6,6,23580,2,Mitchel,1979,2006
145000,1664,4,28,6,5,8385,2,Mitchel,1978,2006
209000,1491,3,5,8,5,9116,2,Mitchel,2001,2006
135000,1004,2,29,6,5,10530,1,Mitchel,1977,2006
148000,1210,3,31,6,6,11080,2,Mitchel,1975,2006
171000,1959,5,18,7,5,11070,3,Mitchel,1988,2006
335000,2519,4,17,7,5,26178,2,Timber,1989,2006
230000,1295,2,20,7,5,8239,2,GrnHill,1986,2006
250764,1650,2,48,6,5,50102,1,Timber,1958,2006
228000,1707,2,25,8,6,16669,2,Timber,1981,2006
176000,1137,2,19,6,6,13811,2,Timber,1987,2006
180000,1339,2,16,7,5,8049,2,Timber,1990,2006
250000,2514,4,16,7,5,11170,2,Timber,1990,2006
202000,1403,2,6,6,5,8098,2,Timber,2000,2006
312500,1800,3,4,8,5,14331,2,Timber,2002,2006
320000,1960,3,1,8,5,13618,2,Timber,2005,2006
369900,2028,2,1,8,5,11443,2,Timber,2005,2006
359900,1838,3,1,9,5,11577,2,Timber,2005,2006
81500,1600,3,55,1,3,31250,1,Mitchel,1951,2006
215000,1368,2,9,7,5,7020,2,Mitchel,1997,2006
164000,1216,2,8,6,5,4500,2,Mitchel,1998,2006
153500,1337,2,8,6,5,4500,2,Mitchel,1998,2006
84500,1140,3,0,5,5,17217,1,Mitchel,2006,2006
104500,1304,3,29,5,6,2665,1,MeadowV,1977,2006
127000,1475,4,29,5,6,2665,2,MeadowV,1977,2006
151400,2521,5,33,6,4,3964,2,MeadowV,1973,2006
126500,874,3,38,5,7,10172,1,Mitchel,1968,2006
146500,1652,4,36,5,5,11836,2,Mitchel,1970,2006
73000,630,1,36,4,6,1470,1,MeadowV,1970,2006
79400,1092,3,34,4,4,1484,1,MeadowV,1972,2006
140000,1360,3,37,5,5,13384,1,Mitchel,1969,2006
92000,630,1,36,5,7,1533,1,MeadowV,1970,2006
87550,1092,3,36,4,5,1533,1,MeadowV,1970,2006
79500,1092,3,36,4,5,1526,1,MeadowV,1970,2006
90500,1092,3,36,4,7,1936,1,MeadowV,1970,2006
71000,1092,3,36,4,5,1894,1,MeadowV,1970,2006
150900,1728,4,30,6,5,12640,2,Mitchel,1976,2006
188000,1728,4,30,5,5,9297,2,Mitchel,1976,2006
160000,1126,3,29,5,5,17400,2,Mitchel,1977,2006
131000,1224,4,46,5,7,20000,1,Mitchel,1960,2006
142500,1003,3,22,6,6,7937,1,Mitchel,1984,2006
131000,902,2,23,5,5,8885,1,Mitchel,1983,2006
132000,970,3,14,5,5,10441,1,Mitchel,1992,2006
170000,1389,2,32,5,5,10010,1,Mitchel,1974,2006
188000,2000,3,13,7,5,9627,2,Mitchel,1993,2006
